株式会社ミツヤ,,,,,メッキ　スプリングワッシャー,,M12,7742,5,枚,,枚,1,枚,,,,,
株式会社ミツヤ,,,,,メッキ　平ワッシャー,,M12,7743,5,枚,,枚,1,枚,,,,,
株式会社ミツヤ,,,,,メッキ　袋ナット  M16,,,7744,50,個,,個,1,個,,,,,
株式会社ミツヤ,,,,,メッキ　ホースバンド　104～138（外径対応サイズ),,,7745,189,個,,個,1,個,,,,,
株式会社ミツヤ,,,,,メッキ　ホースバンド　8Φ～14Φ,,,7746,80,個,,個,1,個,,,,,
株式会社ミツヤ,,,,,ABAホースバンド,,13-20#22,7747,90,個,,個,1,個,電気炉,,,,
株式会社ミツヤ,,,,,メッキ　丸座金ミリ　M20,,,7748,15,個,,個,1,箱,,,,,
株式会社ミツヤ,,,,,メッキ　六角ナット,,M10,7749,7,個,,個,1,個,,,,,
株式会社ミツヤ,,,,,メッキ　六角ナット,,M12,7750,11,個,,個,1,個,,,,,
株式会社ミツヤ,,,,,メッキ　六角半ネジボルト　M12*190,,ネジ部長さ：40L,7751,156,本,,本,1,本,事務所,,,,
株式会社ミツヤ,,,,,メッキ 六角ボルト,,M12*30,7752,23,本,,本,1,箱,保全,,,,
株式会社ミツヤ,,,,,メッキ 六角ボルト,,M12*40,7753,27,本,,本,1,箱,保全,,,,
株式会社ミツヤ,,,,,メッキ　六角ボルト,,M6*12,7754,5,本,,本,1,本,,,,,
株式会社ミツヤ,,,,,メッキ　六角ボルト,,M10*35,7755,18,本,,本,1,本,,,,,
株式会社ミツヤ,,,,,メッキ　六角ボルト,,M12*20,7756,21,個,,個,1,個,,,,,
株式会社ミツヤ,,,,,メッキ　六角ボルト,,,7758,16,個,,個,1,個,APS,,,,
株式会社ミツヤ,,,,,メッキ　六角ボルト,,Ｍ8*30,7759,11,本,,本,1,本,APS,,,,
株式会社ミツヤ,,,,,メッキ　六角ボルト,,Ｍ8*20,7760,8,本,,本,1,本,APS,,,,
株式会社ミツヤ,,,,,メッキ　ワッシャ　M12,,,7761,250,個,,個,1,個,,,,,
株式会社ミツヤ,,,,,メッキ（ユニクロ）全ﾈｼﾞ　六角ボルト,,M8*10,7762,8,個,,個,1,個,,,,,
株式会社ミツヤ,,,,,メッキ（ユニクロ）全ネジ六角ボルト,,M12*25,7763,21,個,,個,1,個,,,,,
株式会社ミツヤ,,,,,メッキ（ユニクロ）ばね座金ミリ,,M8,7764,2,個,,個,1,個,,,,,
株式会社ミツヤ,,,,,メッキ（ユニクロ）丸座金,,M10,7765,3,個,,個,1,個,,,,,
株式会社ミツヤ,,,,,メッキグリスニップル　B型　6m/m,,,7766,76,個,,個,1,個,保全,,,,
株式会社ミツヤ,,,,,メッキ六角ボルト,,M12*50,7767,31,個,,個,1,個,,,,,
株式会社ミツヤ,,,,,メッキロング六角棒レンチ　8mm,,AY0800,7768,816,本,,本,1,本,,,,,
株式会社ミツヤ,,,,,モクバ　金テコ  D-11 25x1500,,,7769,3270,丁,,丁,1,丁,,,,,
株式会社ミツヤ,,,,,木工用アロンアルファ,,F300,7770,1000,個,,個,1,個,,,,,
株式会社ミツヤ,,,,,モリブデン　ＭＯ,焼付防止剤,スプレー,7772,1260,本,,本,1,本,,,,,
株式会社ミツヤ,,,,,モンキレンチ,,長さ20cm 最大口幅24m/m,7773,2040,丁,,丁,1,丁,,,,,
株式会社ミツヤ,,,,,焼き入れ　10.9Tボルト,,M12*60 N付き,7774,70,個,,個,1,個,,,,,
株式会社ミツヤ,,,,,大和製衡　デジタル台　検定付,,DP-6800K-120,7775,59500,台,,台,1,台,,,,,
株式会社ミツヤ,,,,,ヤマワ　SUSスパイラルタップ,,SU-SP-M8*1.25,7777,1000,本,,本,1,本,事務所,,,,
株式会社ミツヤ,,,,,ヤマワ　SUSスパイラルタップ,,SU-SP-M5*0.8,7778,680,本,,本,1,本,事務所,,,,
株式会社ミツヤ,,,,,ヤマワ　SUSスパイラルタップ,,SU-SP-M4*0.7,7779,670,本,,本,1,本,事務所,,,,
株式会社ミツヤ,,,,,ユニット　コーンウェイト　黒ゴム,,370*370*20 385-41,7780,465,個,,個,1,個,,,,,
株式会社ミツヤ,,,,,ユニット　コーンバー 黄/黒,,34Φ*2000mm 385-33,7781,730,本,,本,1,本,,,,,
株式会社ミツヤ,,,,,ユニット　スコッチコーン　赤（反射テープ付),,700H 385-07,7782,800,個,,個,1,個,,,,,
株式会社ミツヤ,,,,,ユニットステッカー クレーン5t以上　2枚1シート,,851-67 744-1321,7783,80,組,,組,1,組,,,,,
株式会社ミツヤ,,,,,ユニットステッカー クレーン5t未満　2枚1シート,,851-66 371-7861,7784,80,組,,組,1,組,,,,,
株式会社ミツヤ,,,,,ユニットステッカー 玉掛技能者1t以上　2枚1シート,,851-63 371-7852,7785,80,組,,組,1,組,,,,,
株式会社ミツヤ,,,,,ユニットステッカー フォークリフト1t以上　2枚1シート,,851-61 371-7844,7786,80,組,,組,1,組,,,,,
株式会社ミツヤ,,,,,ユニットステッカー フォークリフト1t未満玉掛　2枚1シート,,851-62 744-1219,7787,80,組,,組,1,組,,,,,
株式会社ミツヤ,,,,,養生テープ　緑　50巾,,,7788,350,巻,,巻,1,巻,事務所,,,,
株式会社ミツヤ,,,,,溶接棒　鋳鉄用　MAC-100,,3.2Φ　2KG入り,7789,30360,箱,,箱,1,箱,溶接場,,,,3
株式会社ミツヤ,,,,,ラチェット,,32mm/27mm,7790,4350,本,,本,1,本,事務所,,,,
株式会社ミツヤ,,,,,ラチェット,,27mm/24mm,7791,3500,本,,本,1,本,事務所,,,,
株式会社ミツヤ,,,,,ラワン　ベニヤ　21m/m 910*1820,,,7792,4920,枚,,枚,1,枚,,,,,
株式会社ミツヤ,,,,,リコーズベルト,,＃40　100*915,7793,7400,箱,,箱,1,箱,品管検査場,,,,
株式会社ミツヤ,,,,,リジット　ロングハンドルスクエアポントショベル 52305,,,7794,8870,本,,本,1,本,,,,,
株式会社ミツヤ,,,,,リューベグリス,,MPO-4,7795,1680,本,,本,1,本,バリンダー用,,,,
株式会社ミツヤ,,,,,両口大ハンマー　OHW-16 7.2kg,,,7796,10640,丁,,丁,1,丁,西工場,,,,
株式会社ミツヤ,,,,,両口ラチェットレンチ RW-1719,,,7797,2990,丁,,丁,1,丁,,,,,
株式会社ミツヤ,,,,,両首振ラチェットメガネレンチ,,RMFW-1012,7798,2390,丁,,丁,1,個,APS,,,,
株式会社ミツヤ,,,,,両首振ラチェットメガネレンチ,,RMFW-1719,7799,3340,丁,,丁,1,個,APS,,,,
株式会社ミツヤ,,,,,両面テープ　20ミリ×10ｍ,,ニチバン　No.844　モール用,7800,810,個,,個,1,個,,,,,
株式会社ミツヤ,,,,,両面テープ　24ミリ×10ｍ,,ニチバン　No.844　モール用,7801,970,個,,個,1,個,,,,,
株式会社ミツヤ,,,,,両面テープ　30ミリ×10ｍ,,ニチバン　No.844　モール用,7802,1300,個,,個,1,個,,,,,
株式会社ミツヤ,,,,,リョービ　C3561用カーボンブラシ,,,7803,630,組,,組,1,組,フラン,,,,
株式会社ミツヤ,,,,,レフ球投光機　AT-205 100V 200W 0.5M,,,7804,3410,台,,台,1,台,砂処理,,,,
株式会社ミツヤ,,,,,ロイヤルNo.2 差込石炭スコップ,四角いスコップ,,7805,2550,個,,個,1,個,,,,,
株式会社ミツヤ,,,,,ローラーチェーン,,RS80-1,7806,8000,本,,本,1,本,APS,,,,
株式会社ミツヤ,,,,,ローラーチェーン,,RS100-1,7807,13000,巻,,巻,1,巻,,,,,
株式会社ミツヤ,,,,,ローラーチェーン,,RS120-1（RS120-1-CP-U),7808,18000,巻,,巻,1,,砂処理,,,,
株式会社ミツヤ,,,,,ローラーチェーン,,RS160-1,7809,24500,巻,,巻,1,巻,,,,,
株式会社ミツヤ,,,,,ローラー刷毛,,100幅,7810,820,本,,本,1,本,,,,,
株式会社ミツヤ,,,,,ローラー刷毛,,125幅,7811,900,本,,本,1,本,,,,,
株式会社ミツヤ,,,,,ローラー刷毛,,250幅,7812,1500,本,,本,1,本,,,,,
株式会社ミツヤ,,,,,ローラー刷毛　7号(175m/m),,,7813,870,本,,本,1,本,,,,,
株式会社ミツヤ,,,,,ローラーチェーン,,RS100,7814,10700,個,,個,1,個,砂処理（山下）,,,,
株式会社ミツヤ,,,,,六角穴付BT,,M16*50,7815,90,個,,個,1,個,,,,,
株式会社ミツヤ,,,,,六角穴付きボルト　M8*50,,,7816,22,本,,本,1,箱,エプロンショット,,,,
株式会社ミツヤ,,,,,六角穴付ボルト（キャップスクリュー）,,Ｍ12*60,7817,54,本,,本,1,本,APS,,,,
株式会社ミツヤ,,,,,六角穴付皿ボルト,,M6*15,7818,8,本,,本,1,本,保全,,,,
株式会社ミツヤ,,,,,六角穴付皿ボルト　M12*70,,,7819,62,本,,本,1,箱,ショット,,,,
株式会社ミツヤ,,,,,六角穴付皿ボルト　M12*80,,,7820,68,本,,本,1,箱,ショット,,,,
株式会社ミツヤ,,,,,六角穴付止ネジ（ホーローセット)　　M16*80,,,7821,205,本,,本,1,本,,,,,
株式会社ミツヤ,,,,,六角穴付ボルト（キャップスクリュー）,,M12*170,7822,230,本,,本,1,箱,,,,,
株式会社ミツヤ,,,,,六角ボルト　M24*90 半ネジ,,,7823,188,本,,本,1,本,,,,,
株式会社ミツヤ,,,,,六角ミリナット　M24,,,7824,71,本,,本,1,本,,,,,
株式会社ミツヤ,,,,,ロック　アクリルラッカースプレー,1箱＝6本,H62-8034黒,7825,570,本,,本,1,,事務所,,,,4
株式会社ミツヤ,,,,,ロックペイント　アクリルラッカースプレー　H62-8027 赤,,,7826,550,本,,本,1,本,事務所,,,,
株式会社ミツヤ,,,,,ロックペイント　アクリルラッカースプレー　H62-8810 空色,,,7827,550,本,,本,1,本,事務所,,,,
株式会社ミツヤ,,,,,ロングストレートドリル,,5.0*150*300,7828,1742,本,,本,1,本,APS,,,,
株式会社ミツヤ,,,,,ロングストレートドリル,,3.0*100*200,7829,1014,本,,本,1,本,,,,,
株式会社ミツヤ,,,,,ロングドリル　3.5mm BL,,,7830,630,本,,本,1,本,,,,,
株式会社ミツヤ,,,,,フタバ　ワイヤーブラシ,,MWB 巾22　新型,7831,130,本,,本,1,,,,,,0
株式会社ミツヤ,,,,,ワッシャ　Ｍ２０,,,7832,30,個,,個,1,個,,,,,
株式会社ミツヤ,,,,,FBK ワン型ホイル,値上がりの為メーカー変更,75m/m*M10 P1.5 メッキヨリ線,7833,820,個,,個,1,個,出荷検査場,,,,
株式会社ミツヤ,,,,,ワンタッチ継手　PU12,,,7834,416,個,,個,1,個,FBOX,,,,
株式会社ミツヤ,,,,,日立 外れ止め金具,,0.5t,7835,1010,組,,組,1,組,フラン,,,,
株式会社ミツヤ,,,,,防水ゴムキャップ　（オス）,250V　20A　3P,WF7420K,7836,975,個,,個,1,箱,,,,,
株式会社ミツヤ,,,,,SS黒皮六角ボルト,,M12*450,7837,640,本,,本,1,本,電気炉,,,,
株式会社ミツヤ,,,,,SS黒皮六角ボルト,,M12*700,7838,870,本,,本,1,本,電気炉,,,,
株式会社ミツヤ,,,,,蝶ナット（ユニクロ）,,M12,7839,36,個,,個,1,個,電気炉,,,,
株式会社ミツヤ,,,,,SS丸座金ミリ,,M12,7840,5,枚,,枚,1,枚,電気炉,,,,
株式会社ミツヤ,,,,,NPK エアチッパー,,AA-3 SP 丸込みか角込みか要指示,7841,44800,台,,台,1,台,電気炉,,,,
株式会社ミツヤ,,,,,メッキ　スプリングワッシャー,,,7843,3,枚,,枚,1,枚,APS,,,,
株式会社ミツヤ,,,,,メッキ　六角全ネジボルト,,,7844,20,本,,本,1,本,APS,,,,
株式会社ミツヤ,,,,,AH-9 エアーホース　9Φ,,,7845,345,M,,M,1,M,フラン,,,,
株式会社ミツヤ,,,,,日東工器ACH-16用　フラットチゼル,,77207   20*120,7846,1860,本,,本,1,本,出荷検査,,,,
株式会社ミツヤ,,,,,中発販売　ケーブルストッパー,,STP-1,7847,370,個,,個,1,個,APS,,,,
株式会社ミツヤ,,,,,エキスパンドメタル,,XS32　3*6,7848,1430,枚,,枚,1,枚,シェル工場,,,,
株式会社ミツヤ,,,,,十川ゴム　ツインホース,,5+5　ｶﾌﾟﾗ付　10Ｍ,7849,7200,巻,,巻,1,巻,APS,,,,
株式会社ミツヤ,,,,,タジマツール　スケール,,L19-55BL,7850,1620,個,,個,1,個,,,,,
株式会社ミツヤ,,,,,アサヒ　両口スパナ　10*12,,SW1012,7851,340,本,,本,1,本,砂処理,,,,
株式会社ミツヤ,,,,,アサヒ　両口スパナ　11*13,,SW1113,7852,360,本,,本,1,本,砂処理,,,,
株式会社ミツヤ,,,,,アサヒ　両口スパナ　14*17,,SE1417,7853,360,本,,本,1,本,砂処理,,,,
株式会社ミツヤ,,,,,ソフトブレードホース　15*20,,水道ホース(緑),7854,200,m,,m,1,m,保全,,,,1
株式会社ミツヤ,,,,,ホーローセット　クボミ先(SCM435）,,M16*80,7855,200,本,,本,1,本,西工場,,,,
株式会社ミツヤ,,,,,コニシ　速乾ボンド　1ｋｇ,スポンジ用ボンド,G17Z-1,7856,1570,缶,,缶,1,缶,シェル,,,,
株式会社ミツヤ,,,,,アイリスオーヤマ　高い所BOX,,TB-54D,7857,1400,個,,個,1,個,フラン,,,,
株式会社ミツヤ,,,,,ロックペイント 水性建物用,,白 0.7L Ｈ75-7500,7858,1980,缶,,缶,1,缶,フラン,,,,0
株式会社ミツヤ,,,,,TONE プレセット型トルクレンチ,,T2MN13-QL,7859,13600,個,,個,1,個,電気炉,,,,
株式会社ミツヤ,,,,,六角穴付皿ボルト　全ネジ,,SCM435 M12*80,7860,110,本,,本,1,箱,ショット,,,,
株式会社ミツヤ,,,,,六角穴付皿ボルト　半ネジ,,SCM435 M12*80,7861,68,本,,本,1,箱,ショット,,,,
株式会社ミツヤ,,,,,六角ナットミリ,,SS M12,7862,10,本,,本,1,箱,ショット,,,,
株式会社ミツヤ,,,,,キンボシ　六角フンシャ　NO.6080,,噴霧器　6006用,7863,760,組,,組,1,組,検査場,,,,
株式会社ミツヤ,,,,,オリオン機械　電磁ポンプ,,MP45SC-F2,7864,10440,個,,個,1,個,APS,,,,
株式会社ミツヤ,,,,,SS黒皮　六角中ボルト　M12*445,,ナット、丸W1/2*2枚　付,7865,920,組,,組,1,組,電気炉,,,,
株式会社ミツヤ,,,,,SS黒皮　六角中ボルト　M12*685,,ナット、丸W1/2*2枚　付,7866,980,組,,組,1,組,電気炉,,,,
株式会社ミツヤ,,,,,スーパーツール製チューブカッター,,TBC107,7867,3100,個,,個,1,個,APS,,,,
株式会社ミツヤ,,,,,トーアボージン　スペアバンド　Ｔ付バンド,505用　急ぎは送料800円,取付金具6番,7868,1900,個,,個,1,個,電気炉,,,,
株式会社ミツヤ,,,,,トーアボージン　プラネジセット,505用　急ぎは送料800円,,7869,50,個,,個,1,セット,電気炉,,,,
株式会社ミツヤ,,,,,デブコン　メタリックパテ,,DV16324   200g,7870,12300,組,,組,1,組,事務所,,,,
株式会社ミツヤ,,,,,重量フック用ハズレ止バネ金具,,2t　A-2,7871,200,組,,組,1,組,電気炉,,,,
株式会社ミツヤ,,,,,日立工機　電気ドリル　DG-6　100V,,,7872,12000,台,,台,1,台,,,,,
株式会社ミツヤ,,,,,セレクタスイッチ,Φ30　2ノッチ　1a接点,ASN210N,7873,930,個,,個,1,個,事務所,,,,
株式会社ミツヤ,,,,,天然ゴム板　3t 1000幅,,,7874,2300,M,,M,1,Ｍ,保全,,,,1
株式会社ミツヤ,,,,,TONE トルネードソケット,,4TR-17,7875,2600,個,,個,1,個,APS,,,,
株式会社ミツヤ,,,,,TONE トルネードソケット,,4TR-19,7876,2600,個,,個,1,個,APS,,,,
株式会社ミツヤ,,,,,青銅製ボールバルブ　BCZ-10A,,600型　Z-10A,7877,1360,個,,個,1,個,フラン,,,,
株式会社ミツヤ,,,,,ハイカプラ　30PM,,鋼鉄製,7878,155,個,,個,1,個,フラン,,,,
株式会社ミツヤ,,,,,ハイカプラ　40SH　日東工器,,鋼鉄製,7879,740,個,,個,1,個,電気炉,,,,
株式会社ミツヤ,,,,,ハンドタップ　(並目),M16*2.0,T-HT16*2.0-2 中,7880,1340,本,,本,1,本,APS,,,,
株式会社ミツヤ,,,,,カプラ,,65PN,7881,350,個,,個,1,個,,,,,
株式会社ミツヤ,,,,,カプラ,,65SN,7882,795,個,,個,1,個,,,,,
株式会社ミツヤ,,,,,ローラーチェーン,,RS40-1-RP-U,7883,2470,本,,本,1,,APS,,,,
株式会社ミツヤ,,,,,ローラーチェーン　オフセットリンク,,OL40-1,7884,130,個,,個,1,個,APS,,,,
株式会社ミツヤ,,,,,藤井電工　安全帯　巻き取り式,,TB-RN-590-BLK M-BP,7885,6450,個,,個,1,個,,,,,
株式会社ミツヤ,,,,,全ネジ六角ボルト,,M20*150,7886,180,本,,本,1,本,APS,,,,
株式会社ミツヤ,,,,,全ネジ六角ボルト,,M16*120,7887,110,本,,本,1,本,APS,,,,
株式会社ミツヤ,,,,,デンデンボルト,,M10*130 ネジ部75L,7888,260,本,,本,1,本,APS,,,,
株式会社ミツヤ,,,,,ボルトケミカルアンカー,,EA947AL-312,7889,410,組,,組,1,組,事務所,,,,
株式会社ミツヤ,,,,,SMC エルボユニオン,,KRL06-02SW2,7890,340,個,,個,1,個,事務所,,,,
株式会社ミツヤ,,,,,壁掛式業務用工場扇,,YZ-K4513,7891,4980,台,,台,1,台,,,,,
株式会社ミツヤ,,,,,ローラーチェーン,,RS60-1,7892,4230,本,,本,1,本,フラン,,,,
株式会社ミツヤ,,,,,ローラーチェーン　オフセットリンク,,OL60-1,7893,235,個,,個,1,個,フラン,,,,
株式会社ミツヤ,,,,,オーエスジー　管用テーパータップ,,S-TPT3/8PT19,7894,4100,個,,個,1,個,シェル工場,,,,
株式会社ミツヤ,,,,,塩ビパイプ,100Φ,VUP-VU100　4M,7895,1928,本,,本,1,本,フラン,,,,
株式会社ミツヤ,,,,,スイデン 工場扇 スタンド式,,SF-45VS-1VP2,7896,12950,台,,台,1,,,,,,4
株式会社ミツヤ,,,,,ポリウレタンチューブ　透明　12Φ,10m/巻,TEN-12-10-TM,7897,2750,巻,,巻,1,巻,APS,,,,
株式会社ミツヤ,,,,,日本ピスコ　チューブフィッティング,,PL12-02,7898,464,個,,個,1,個,APS,,,,
株式会社ミツヤ,,,,,ナカトミ　ビックファン,,BF-75V,7899,29000,台,,台,1,台,西工場,,,,
株式会社ミツヤ,,,,,ポイント用トロリー,,DH6395 5P20A,7900,24000,個,,個,1,個,保全,,,,
株式会社ミツヤ,,,,,TRUSCO ビニロン　金剛打ロープ,,R-920K 20m,7901,2460,個,,個,1,個,APS,,,,
株式会社ミツヤ,,,,,キンボシ6006用　#6/7バーツセット,運賃は1式\1400,6084,7902,400,個,,個,1,個,検査場,,,,
株式会社ミツヤ,,,,,MCC コーナーレンチ,,CW-350,7903,4510,丁,,丁,1,丁,,,,,
株式会社ミツヤ,,,,,黒ゴム　エアーホース 8Φ,,AH-8,7904,300,Ｍ,,Ｍ,1,Ｍ,,,,,
株式会社ミツヤ,,,,,黒ゴム　エアーホース　外径 21Φ,,AH-12,7905,450,Ｍ,,Ｍ,1,Ｍ,電気炉,,,,
株式会社ミツヤ,,,,,メッキ　ナット　M10 ユニクロ,,M10,7906,7,個,,個,1,個,APS,,,,
株式会社ミツヤ,,,,,メッキ　平ワッシャー　ユニクロ,,M10,7907,4,個,,個,1,個,APS,,,,
株式会社ミツヤ,,,,,メッキ　六角ボルト　ユニクロ,,M10*25,7908,16,個,,個,1,個,APS,,,,
株式会社ミツヤ,,,,,メッキ　平ワッシャー　ユニクロ,,M12,7909,7,個,,個,1,個,APS,,,,
株式会社ミツヤ,,,,,ラチェットハンドル,,RH4HW,7910,3200,本,,本,1,本,APS,,,,
株式会社ミツヤ,,,,,ラチェットメガネレンチ,,RMFQ-13,7911,1730,丁,,丁,1,丁,APS,,,,
株式会社ミツヤ,,,,,ギアレンチフレックスタイプ,,GRW12F,7912,1000,丁,,丁,1,丁,APS,,,,
株式会社ミツヤ,,,,,ギアレンチフレックスタイプ,,GRW13F,7913,1040,丁,,丁,1,丁,APS,,,,
株式会社ミツヤ,,,,,汎用ビト砥石A,,E00130,7914,1540,枚,,枚,1,枚,APS,,,,
株式会社ミツヤ,,,,,ロブテックス ハイブリッドモンキX,,UM30XG,7915,2010,丁,,丁,1,,APS,,,,2
株式会社ミツヤ,,,,,アイボルト SS生地,,M10,7916,115,個,,個,1,個,シェル工場,,,,
株式会社ミツヤ,,,,,アイボルト SS生地,,M14,7917,300,個,,個,1,個,シェル工場,,,,
株式会社ミツヤ,,,,,タイカツ投光器,,TTF-505,7918,2670,台,,台,1,台,APS,,,,
株式会社ミツヤ,,,,,インシュロックタイ（黒）　100本入,,TRCV-150W　耐候性タイプ,7920,330,袋,,袋,1,袋,事務所,,,,
株式会社ミツヤ,,,,,ホルダースプリング,,FCH-20用　H-001715-00,7921,240,個,,個,1,個,フラン,,,,
株式会社ミツヤ,,,,,日東工器　ラインカプラ,,200T型,7922,2930,個,,個,1,個,検査場,,,,
株式会社ミツヤ,,,,,SS生地　六角ボルト,,M24*40,7923,120,本,,本,1,本,フラン,,,,
株式会社ミツヤ,,,,,メッキ　六角ボルト　ユニクロ,,M24*40,7924,135,本,,本,1,本,フラン,,,,
株式会社ミツヤ,,,,,近畿製作 エアダスター 2.0mm,,K-601-0,7925,1740,丁,,丁,1,,出荷検査,,,,
株式会社ミツヤ,,,,,TOYO　ボールバルブ,,RB-S15A,7926,1920,個,,個,1,個,,,,,
株式会社ミツヤ,,,,,JIS エンドレスワイヤ,送料1200円かかる,12×円周4ｍ　グロメット加工,7927,32000,本,,本,1,本,フラン,,,,
株式会社ミツヤ,,,,,JIS エンドレスワイヤ,送料1200円かかる,14×円周4ｍ　グロメット加工,7928,31800,本,,本,1,本,フラン,,,,
株式会社ミツヤ,,,,,JIS エンドレスワイヤ,送料1200円かかる,16×円周4ｍ　グロメット加工,7929,36000,本,,本,1,本,フラン,,,,
株式会社ミツヤ,,,,,集じん機ホース,,38φ*2.5ｍ,7930,5400,本,,本,1,本,電気炉,,,,
株式会社ミツヤ,,,,,RP35SB用クランプ,,クランプ,7931,650,個,,個,1,個,電気炉,,,,
株式会社ミツヤ,,,,,銅線用圧着丸形端子,,R3.5-4　100個入,7932,600,箱,,箱,1,箱,仕上げ,,,,
株式会社ミツヤ,,,,,絶縁キャップ,,TIC3.5-WHI　白　100個入,7933,280,袋,,袋,1,袋,仕上げ,,,,
株式会社ミツヤ,,,,,SUS304　2B　コの字曲げR8,,6*100*740*100*3000,7934,155000,枚,,枚,1,枚,FBO,,,,
株式会社ミツヤ,,,,,エスコ　ハンドマグネット,6.0kgf,EA781BF-6,7935,14000,個,,個,1,個,フラン,,,,
株式会社ミツヤ,,,,,OH工業　ソフトハンマー替頭　バラ商品,,OH-50H,7936,540,個,,個,1,個,フラン,,,,
株式会社ミツヤ,,,,,TRUSCO　木柄ミニショベル,,MS-815K　327-2737,7937,2100,丁,,丁,1,丁,APS,,,,
株式会社ミツヤ,,,,,SMC　ワンタッチ継手,,KQ2LE06-00A1　隔壁エルボタイプ,7938,480,個,,個,1,個,出荷検査場,,,,
株式会社ミツヤ,,,,,NTN　ベアリングユニット,,UCT208,7939,4170,個,,個,1,,砂処理,,,,
株式会社ミツヤ,,,,,SS生地　六角中ボルト,,M12*450　ネジ部長55mm,7940,750,本,,本,1,本,電気炉,,,,
株式会社ミツヤ,,,,,TRUSCO　P-19A　パレットカバー,,1100*900*1300　ブルーシート,7941,5800,個,,個,1,個,出荷検査場,,,,
株式会社ミツヤ,,,,,信濃　SI3101用替レザーパッド,,491-100,7942,2820,個,,個,1,個,塗装場,,,,
株式会社ミツヤ,,,,,グロースターター,,FG4P-LF2,7943,280,個,,個,1,個,事務所,,,,
株式会社ミツヤ,,,,,富士端子　ガラス管ヒューズ,,125V　2A　G-2A　Φ6.4*30mm,7944,30,個,,個,1,個,仕上げ,,,,
株式会社ミツヤ,,,,,富士端子　ガラス管ヒューズ,,250V　2A　GF-2A　Φ6.4*30mm,7945,60,個,,個,1,個,仕上げ,,,,
株式会社ミツヤ,,,,,東日　マーキングトルクレンチ,,MPQL50N,7946,30900,個,,個,1,個,品管検査場,,,,
株式会社ミツヤ,,,,,東日　MPQL用ソケット,,W13　2702,7947,7200,個,,個,1,個,品管検査場,,,,
株式会社ミツヤ,,,,,東日　マーカーヘッド　MK53,,赤・青　2780,7948,1850,個,,個,1,個,品管検査場,,,,
株式会社ミツヤ,,,,,東日　MK53、93補充インク,,青　1771（B）,7949,1500,個,,個,1,個,品管検査場,,,,
株式会社ミツヤ,,,,,TRUSCO　行動予定スチールホワイトボード,,GL-732　横　450*600,7950,6000,個,,個,1,個,保全,,,,
株式会社ミツヤ,,,,,ロイヤルトンボ　角形スコップ　木柄,,刃先　255ｍｍ,7951,2270,丁,,丁,1,,仕上げ場,,,,0
株式会社ミツヤ,,,,,コードレスインパクトドライバ,,FWH18DF（2BG）,7952,16100,台,,台,1,台,APS,,,,
株式会社ミツヤ,,,,,キッツ　青銅製ゲートバルブ　125型,,FH-10A,7953,1770,個,,個,1,個,APS,,,,
株式会社ミツヤ,,,,,キッツ　青銅製ボールバルブ　600型,,TK-10A,7954,1735,個,,個,1,個,APS,,,,
株式会社ミツヤ,,,,,ローラーチェーン,,RS100-1-CP-U,7955,15000,本,,本,1,,砂処理,,,,
株式会社ミツヤ,,,,,TRUSCO　αモリブデンスプレー,,121-0114　ALP-MO,7956,1300,本,,本,1,本,砂処理,,,,1
株式会社ミツヤ,,,,,TRUSCO　ベルトスリング　G-25-40,,JIS3等級　両アイ形25幅*4M,7957,2850,本,,本,1,本,シェル工場,,,,
株式会社ミツヤ,,,,,ピカ　足場台,,DWD-K405B,7958,8320,台,,台,1,台,電気炉,,,,
株式会社ミツヤ,,,,,メッキ(ユニクロ）　全ネジ　六角ボルト,,SSMABT-M8X12　M8*10（P1.25）並目,7959,9,本,,本,1,本,FBOX,,,,
株式会社ミツヤ,,,,,メッキ(ユニクロ）　丸座金（平ワッシャー）,,MW-M8　ミリM8,7960,3,本,,本,1,,FBOX,,,,0
株式会社ミツヤ,,,,,日本ニューマ　角込　チスチゼル　L300,,AA-1/75用　♯17501920,7961,2000,本,,本,1,本,電気炉,,,,
株式会社ミツヤ,,,,,日本ニューマ　角込　チスチゼル　L500,,AA-1/75用　♯17300244,7962,3900,本,,本,1,本,電気炉,,,,
株式会社ミツヤ,,,,,日本ニューマ　AA-1/75SP用丸込フラットチゼル,,NO.17300422　500L,7963,4440,本,,本,1,本,電気炉,,,,
株式会社ミツヤ,,,,,カナフレックス　新耐摩耗用ホース,FBOX造型機用,AB-W-065,7964,3950,本,,本,1,本,FBOX,,,,
株式会社ミツヤ,,,,,アネスト岩田 PC-1,,コンテナー（吸上式）1.0L,7965,3900,個,,個,1,,塗装場,,,,0
株式会社ミツヤ,,,,,キトー　4本吊チェンスリング Q-VD-VSF,,8Φ*1200*1400*1600*1800,7966,32400,組,,組,1,組,ショット場,,,,
株式会社ミツヤ,,,,,THK　カムフォロア,,CFH16UU-AB,7967,3910,個,,個,1,個,FBOX,,,,
株式会社ミツヤ,,,,,日本ホイスト　文字板（標準）,,東西南北X各5枚,7968,110,枚,,枚,1,枚,電気炉,,,,
株式会社ミツヤ,,,,,日本ホイスト　文字板（標準）,,上下東西南北X各5枚,7969,110,枚,,枚,1,枚,電気炉,,,,
株式会社ミツヤ,,,,,日本ホイスト　SBA型用防水キャップ,,WC-B,7970,340,個,,個,1,個,電気炉,,,,
