備商22200608-01,備商01,びしょう,備商㈱,9,従動プーリー,梱包・送料別￥2000,SPM-80F用,,"175,000.00 ",個,,個,,,砂処理,2022/6/13,Y02206-025（1/1）,,50日間,,,,,,,,,,,,,
備商220711-01,備商01,びしょう,備商㈱,,ブラケット,,A3　10251,キャビネット部（A2-15579）部品,"32,000.00 ",個,,個,,,保全,2022/7/19,Y02207-012（1/1）,,30日間,,,,,,,,,,,,,
備商220711-02,備商01,びしょう,備商㈱,,ブラケット,,A3　10252,キャビネット部（A2-15579）部品,"23,000.00 ",個,,個,,,保全,2022/7/19,Y02207-012（1/1）,,30日間,,,,,,,,,,,,,
備商220711-03,備商01,びしょう,備商㈱,,ブラケット,,A3　10253,キャビネット部（A2-15579）部品,"37,000.00 ",個,,個,,,保全,2022/7/19,Y02207-012（1/1）,,30日間,,,,,,,,,,,,,
備商220711-04,備商01,びしょう,備商㈱,,ブラケット,,A3　10254,キャビネット部（A2-15579）部品,"52,000.00 ",個,,個,,,保全,2022/7/19,Y02207-012（1/1）,,30日間,,,,,,,,,,,,,
備商220711-05,備商01,びしょう,備商㈱,,ブラケット,,A3　10255,キャビネット部（A2-15579）部品,"44,000.00 ",個,,個,,,保全,2022/7/19,Y02207-012（1/1）,,30日間,,,,,,,,,,,,,
備商220711-06,備商01,びしょう,備商㈱,,ブラケット,,A3　10216,キャビネット部（A2-15579）部品,"21,000.00 ",個,,個,,,保全,2022/7/19,Y02207-012（1/1）,,30日間,,,,,,,,,,,,,
備商220721-01,備商01,びしょう,備商㈱,52,A軸サーボアンプ（引取修理品）,,A06B-6130-H002,X7-FDH22R-57HFGR-C（08-2045）,"83,000.00 ",個,,個,,,仕上げ,2022/7/21,Y02206-042（1/1）,,,,,,,,,,,,,,,
備商220721-02,備商01,びしょう,備商㈱,52,回生抵抗ユニット,,A06B-6130-H401,X7-FDH22R-57HFGR-C（08-2045）,"5,000.00 ",個,,個,,,仕上げ,2022/7/21,Y02206-042（1/1）,,,,,,,,,,,,,,,
備商220903-01,備商01,びしょう,備商㈱,,ライナ,,SB　D0244,ヘッドライナー部（SB80KA6　D002）,"155,000.00 ",個,,個,,,ショット,2022/9/3,Y02208-070,,2ヶ月,,,,,,,,,,,,,
備商220903-02,備商01,びしょう,備商㈱,9,ロッカーアーム,,MSF30　B0234,本体内部関係組立部（MSF30　D008）,"600,000.00 ",個,,個,,,砂処理,2022/9/3,Y02209-001,,2ヶ月,,,,,,,,,,,,,
備商220903-03,備商01,びしょう,備商㈱,9,ブッシュ,価格は上のロッカーアームに含まれる,MS　B3065A,本体内部関係組立部（MSF30　D008）,,個,,個,,,砂処理,2022/9/3,Y02209-001,,2ヶ月,,,,,,,,,,,,,
備商220903-04,備商01,びしょう,備商㈱,9,ツギテピン,,MS　B3064B,本体内部関係組立部（MSF30　D008）,"56,000.00 ",個,,個,,,砂処理,2022/9/3,Y02209-001,,2ヶ月,,,,,,,,,,,,,
備商220903-05,備商01,びしょう,備商㈱,9,カラー,,MS　B3066,本体内部関係組立部（MSF30　D008）,"48,000.00 ",個,,個,,,砂処理,2022/9/3,Y02209-001,,2ヶ月,,,,,,,,,,,,,
備商220903-07,備商01,びしょう,備商㈱,9,バネササエ,,MS　E3007,コンプレッションスプリング関係部（MSF30　E001）部品,"41,000.00 ",個,,個,,,砂処理,2022/9/3,Y02209-002,,2ヶ月,,,,,,,,,,,,,
備商220903-08,備商01,びしょう,備商㈱,9,バネササエ,,MS　E3008A,コンプレッションスプリング関係部（MSF30　E001）部品,"33,000.00 ",個,,個,,,砂処理,2022/9/3,Y02209-002,,2ヶ月,,,,,,,,,,,,,
備商220903-09,備商01,びしょう,備商㈱,9,ブラケット,,MS　E3010B,コンプレッションスプリング関係部（MSF30　E001）部品,"87,000.00 ",個,,個,,,砂処理,2022/9/3,Y02209-002,,2ヶ月,,,,,,,,,,,,,
備商220903-10,備商01,びしょう,備商㈱,9,バネ,,MSF30　E0001,コンプレッションスプリング関係部（MSF30　E001）部品,"95,000.00 ",個,,個,,,砂処理,2022/9/3,Y02209-002,,2ヶ月,,,,,,,,,,,,,
備商220903-11,備商01,びしょう,備商㈱,9,ツギテピン,,460001032100 ,コンプレッションスプリング関係部（MSF30　E001）部品,"2,300.00 ",個,,個,,,砂処理,2022/9/3,Y02209-002,,2ヶ月,,,,,,,,,,,,,
備商220913-01,備商01,びしょう,備商㈱,41,ライナ,,SB　D0245A,ヘッドライナー部（SB80KA6　D002）部品,"66,000.00 ",個,,個,,,ショット,2022/9/14,Y02209-050,,1ヶ月,,,,,,,,,,,,,
備商220916-01,備商01,びしょう,備商㈱,11,ノズル,エアレーションノズル,1F1950A0017,FBOX-Ⅱ造型機 金枠部（1F6W2ZA2018）部品,"48,000.00 ",個,,個,,,FBOX,2022/9/16,Y02209-062,,2ヶ月,,,,,,,,,,,,,
備商221107-01,備商01,びしょう,備商㈱,10,パッキンセット（1-5　9-18）,"パッキンセット¥55,000から値引き¥7.700を引いた額",APS造型機　ヘッﾄﾞ部　（APS4　B069）部品,,"47,300.00 ",セット,,セット,,,APS,2022/11/7,Y022011-003-1,,,,,,,,,,,,,,,
備商221107-02,備商01,びしょう,備商㈱,10,ブッシュ（6）,,APS造型機　ヘッﾄﾞ部　（APS4　B069）部品,,"32,000.00 ",個,,個,,,APS,2022/11/7,Y022011-003-1,,,,,,,,,,,,,,,
備商221107-03,備商01,びしょう,備商㈱,10,ブッシュ（7）,,APS造型機　ヘッﾄﾞ部　（APS4　B069）部品,,"34,000.00 ",個,,個,,,APS,2022/11/7,Y022011-003-1,,,,,,,,,,,,,,,
備商221107-04,備商01,びしょう,備商㈱,10,ブッシュ（8）,,APS造型機　ヘッﾄﾞ部　（APS4　B069）部品,,"33,000.00 ",個,,個,,,APS,2022/11/7,Y022011-003-1,,,,,,,,,,,,,,,
備商221118,備商01,びしょう,備商㈱,12,シール,STB-1C型　ショットターンブラスト,STB　B0160,ドラム本体組立部（STB-1C　B001）部品,"6,100.00 ",個,,個,,,フラン,2022/12/7,Y02211-013,,1週間,,,,,,,,,,,,,
備商221216-01,備商01,びしょう,備商㈱,41,M10ショット用袋ナット,,WZ8　0320,SB80ショット用　部品,950.00 ,個,,個,,,ショット,2022/12/16,Y02212-070,,1週間,,,,,,,,,,,,,
備商221216-02,備商01,びしょう,備商㈱,41,M12ショット用袋ナット,,WZ8　0234,SB80ショット用　部品,950.00 ,個,,個,,,ショット,2022/12/16,Y02212-070,,1週間,,,,,,,,,,,,,
備商230130,備商01,びしょう,備商㈱,10,パターンシャトルCY,"値引き￥40,000",APS造型機　形交換装置部（APS　C453）部品,SCS2-LNTC125B-1700-T0H-D-FL638124,"300,000.00 ",式,,式,,,保全,2023/1/30,Y02212-118-1,,3ヶ月,,,,,,,,,,,,,
備商230209,備商01,びしょう,備商㈱,10,ゴムウレタンライナ,APS造型ライン,CC　0175,定盤リフター部（LI87015　200）41CC部品,"2,600.00 ",個,,個,,,保全,2023/2/9,Y02302-050,,2ヶ月,,,,,,,,,,,,,
備商230216,備商01,びしょう,備商㈱,51,両頭グラインダー用　集塵機,"値引き￥224,000",FXN-5B（配管ダクト含む）,ダクト工事含む,"1,130,000.00 ",式,,式,,,仕上げ,2023/2/16,Y02301-050-2,,,,,,,,,,,,,,,
備商230313,備商01,びしょう,備商㈱,11,シール,,FBM　S1102A,,"12,400.00 ",個,,個,,,FBOX,2023/3/13,Y02302-255-3,,2ヶ月,,,,,,,,,,,,,
備商230216-2,備商01,びしょう,備商㈱,10,エスライトウェアリング,シマダ、ミツヤ見積不可,ロッドヨウ-60-3T-25,APS造型ライン 定盤リフター部（LI87015　200）41Li部品,"1,700.00 ",個,,個,,,APS,2023/3/27,Y02302-051,,2ヶ月,,,,,,,,,,,,,
備商230316-3,備商01,びしょう,備商㈱,10,エアシリンダー,新東製の為、同等品無し,SCS2-N-FA-200B-415-R-N13A95,APS造型ライン 定盤リフター部（LI87015　200）41Li部品,"128,000.00 ",式,,式,,,APS,2023/3/27,Y02303-054,,3ヶ月,,,,,,,,,,,,,
備商230704,備商01,びしょう,備商㈱,40/41,イージーフィックス　1.5kg,,3N7590G2197,,"20,000.00 ",式,,式,,,仕上げ,2023/7/4,Y02307-012,,,,,,,,,,,,,,,
備商230912-01,備商01,びしょう,備商㈱,9,ゲージカン（1号機用）,MSF30　ミックスマラー　水タンク部品,MS　W0080,,"35,000.00 ",本,,本,,,砂処理,2023/9/12,Y02309-012,,約2ヶ月,,,,,,,,,,,,,
備商230912-02,備商01,びしょう,備商㈱,9,ゲージカン（2号機用）,MSF30　ミックスマラー　水タンク部品,MS　W0031,,"17,500.00 ",本,,本,,,砂処理,2023/9/12,Y02309-012,,約2ヶ月,,,,,,,,,,,,,
備商20230919-02,備商01,びしょう,備商㈱,40,KSB25L　ライナ,キャビネット部（A2-15579）部品,ライナ25 014B,ループショット,"12,000.00 ",個,,個,,,ショット場,2023/9/19,Y02309-072,,約2ヶ月,,,,,,,,,,,,,
備商20231109,備商01,びしょう,備商㈱,40,ライナ,KSB25,3A7520A0054D,,"26,100.00 ",個,,個,,,ショット場,2023/11/9,P02311-036-1,,約10日,,,,,,,,,,,,,
備商20231213,備商01,びしょう,備商㈱,40,ライナ（側面）,キャビネット部（A2-15579）部品,45-048,KSB25A型クレーンブラスト用,"14,000.00 ",個,,個,,,ショット場,2023/12/13,P02312-046,値上げ,約10日,,,,,,,,,,,,,
備商20240402,備商01,びしょう,備商㈱,41,スクリーン,"値引き￥2,200",WE 0046B,SB80KA14 セパレーター部部品,"24,500.00 ",個,,個,,,ショット場,2024/4/2,QP172-2403-003－１,,2.5ヶ月,,,,,,,,,,,,,
備商20240409-01,備商01,びしょう,備商㈱,10,PTロッド,,CC 0077D,APSライン CC8GBクッションシリンダー用部品,"119,000.00 ",個,,個,,,APS,2024/4/15,QP169-2404-025,,約70日,,,,,,,,,,,,,
備商20240409-02,備商01,びしょう,備商㈱,10,カラー,,CC 0078,APSライン CC8GBクッションシリンダー用部品,"27,500.00 ",個,,個,,,APS,2024/4/15,QP169-2404-025,,約70日,,,,,,,,,,,,,
備商20240417,備商01,びしょう,備商㈱,11,エアシリンダ,"値引き￥5,000",CQ2ZA0-AYY,FBOX造型機 スライドゲート部品,"65,000.00 ",個,,個,,,FBOX,2024/4/17,QP137-2404-032-1,,約90日,,,,,,,,,,,,,
備商20240522,備商01,びしょう,備商㈱,11,ダイヤフラムバルブ,"値引き￥10,500",9K64A012030,FBOX造型機 機内配管部部品,"157,000.00 ",個,,個,,,FBOX,2024/5/22,QP172-2405-019-3,値上げ,約20日,,,,,,,,,,,,,
備商20240628,備商01,びしょう,備商㈱,52,バリンダー部品 LCD表示器,"値引き￥24,000",A02B-0166-C261/R-R,,"190,000.00 ",式,,式,,,仕上げ場,2024/6/28,QP119-2406-117-1,,,,,,,,,,,,,,,
備商20240801,備商01,びしょう,備商㈱,12,インペラー部品  DSビュータ,ＳＴＢー１C型ドラムショット,WA 0154D,,"2,350.00 ",個,,個,,,フラン,2024/8/5,QP172-2408-051-2,,,,,,,,,,,,,,,
備商20240830-01,備商01,びしょう,備商㈱,100,止メネジ,ＳＴＢー１C型ドラムショット インペラー回転部(STB A001),WA 0150,,200.00 ,個,,個,,,フラン,2024/9/9,QP172-2408-061-2,,約2ヶ月,,,,,,,,,,,,,
備商20240830-02,備商01,びしょう,備商㈱,100,袋ナット,ＳＴＢー１C型ドラムショット インペラー回転部(STB A001),WA 0024A,,600.00 ,個,,個,,,フラン,2024/9/9,QP172-2408-061-2,,約2ヶ月,,,,,,,,,,,,,
備商20240830-03,備商01,びしょう,備商㈱,100,DSビュータ,ＳＴＢー１C型ドラムショット インペラー回転部(STB A001),WA 0154D,,"2,350.00 ",個,,個,,,フラン,2024/9/9,QP172-2408-061-2,,約2ヶ月,,,,,,,,,,,,,
備商20240830-04,備商01,びしょう,備商㈱,100,コントロールゲージ,ＳＴＢー１C型ドラムショット インペラー回転部(STB A001),WA 0153,,"7,500.00 ",個,,個,,,フラン,2024/9/9,QP172-2408-061-2,,約2ヶ月,,,,,,,,,,,,,
備商20240830-05,備商01,びしょう,備商㈱,100,センタリングBT,ＳＴＢー１C型ドラムショット インペラー回転部(STB A001),WA 0151A,,"3,200.00 ",個,,個,,,フラン,2024/9/9,QP172-2408-061-2,,約2ヶ月,,,,,,,,,,,,,
備商20240830-06,備商01,びしょう,備商㈱,100,ブレード,ＳＴＢー１C型ドラムショット インペラー回転部(STB A001),WA 0149A,,"1,600.00 ",個,,個,,,フラン,2024/9/9,QP172-2408-061-2,,約2ヶ月,,,,,,,,,,,,,
備商20240830-07,備商01,びしょう,備商㈱,100,段付ピン,ＳＴＢー１C型ドラムショット インペラー回転部(STB A002),Φ16×100,,"5,000.00 ",個,,個,,,フラン,2024/9/9,QP172-2408-061-2,,約2ヶ月,,,,,,,,,,,,,
備商20240830-08,備商01,びしょう,備商㈱,100,フランジ,ＳＴＢー１C型ドラムショット インペラー回転部(STB A002),WA 159A,,"17,500.00 ",個,,個,,,フラン,2024/9/9,QP172-2408-061-2,,約2ヶ月,,,,,,,,,,,,,
備商20240830-09,備商01,びしょう,備商㈱,100,下部・上部インペラカバー,ＳＴＢー１C型ドラムショット インペラー回転部(STB A002),WA 0155/WA0156,御見積の項目は別だが、合計金額表示,"165,000.00 ",個,,個,,,フラン,2024/9/9,QP172-2408-061-2,,約2ヶ月,,,,,,,,,,,,,
備商20241021,備商01,びしょう,備商㈱,40,ライナ,KSB25ショット機　キャビネット部（A2-7804）部品,ライナー55　037B,KSB25L、25A共通,"42,000.00 ",個,,個,,,ショット場,2024/10/23,QP172-2410-113,値上げ,約2.5ヶ月,,,,,,,,,,,,,
備商20250120-01,備商01,びしょう,備商㈱,10,ブッシュ,,APS B4983ハ,APS造型機 スクイーズシリンダ部品,"125,000.00 ",個,,個,,,APS,2025/1/30,QP052-2501-004,,80日,,,,,,,,,,,,,
備商20250120-02,備商01,びしょう,備商㈱,10,ブッシュ,,APS B4983ロ,APS造型機 スクイーズシリンダ部品,"76,000.00 ",個,,個,,,APS,2025/1/30,QP052-2501-004,,80日,,,,,,,,,,,,,
日立001-140708,日立  05,ひたちぱわーそりゅーしょんず,㈱日立パワーソリューションズ,,ポータブル超音波深傷器(DT3000用)バッテリー,,,,"90,000.00 ",式,1,式,,,事務所,,,,,,,,,,,,,,,,,
日立230314,日立　01,ひたちけんきにほん,日立建機日本㈱,30,タグチ工業製　機械式フォーク,,GT-30,,"310,000.00 ",個,,個,,,保全,2023/3/14,,,,,,,,,,,,,,,,
備鋳れ001-00,備鋳01-01,びちゅうさんぎょう,備鋳産業㈱,,レンガ　並,,,,225.00 ,枚,1,束,5,枚,,,,,受注後1.5週間,,,,,,,,,,,,,
備鋳れ001-01,備鋳01-01,びちゅうさんぎょう,備鋳産業㈱,,レンガ　並,,,,325.00 ,枚,1,束,5,枚,,,,,受注後1.5週間,,,,,,,,,,,,,
備鋳れ001-02,備鋳01-01,びちゅうさんぎょう,備鋳産業㈱,,レンガ　並,,,,300.00 ,枚,1,束,5,枚,,,,,受注後1.5週間,,,,,,,,,,,,,
備鋳れ004-131029,備鋳01-01,びちゅうさんぎょう,備鋳産業㈱,,レンガ　シャモット,,,,230.00 ,枚,,枚,,,電気炉,,,,受注後1.5週間,,,,,,,,,,,,,
備鋳れ002-00,備鋳01-01,びちゅうさんぎょう,備鋳産業㈱,,レンガ,,230*230*130,,,枚,,枚,,,,,,,受注後1.5週間,,,,,,,,,,,,,
備鋳210716-01,備鋳01-01,びちゅうさんぎょう,備鋳産業㈱,11,リビロン,,,4L缶(\1320/L),"5,280.00 ",缶,1,缶,,,FBOX,,,,受注後1.5週間,,,,,,,,,,,,,
備鋳 180808-01,備鋳01-01,びちゅうさんぎょう,備鋳産業㈱,12,ノンフィン　6m/m,標準　8巻入り　'=モールドシール6mm,,3mm、4.5mmは合計5箱以上で送料無料。6mmを入れれば合計3箱以上で送料無料。,"15,400.00 ",箱,1,箱,,,フラン,,,,受注後1週間,,,,,,,,,,,,,
備鋳 180808-02,備鋳01-01,びちゅうさんぎょう,備鋳産業㈱,12,ノンフィン　4.5m/m,標準　12巻入り,,,"13,700.00 ",箱,1,箱,,,フラン,,,,受注後1週間,,,,,,,,,,,,,
備鋳 180808-03,備鋳01-01,びちゅうさんぎょう,備鋳産業㈱,12,ノンフィン　3m/m,標準　'12巻入り　'=モールドシール3mm,,,"22,000.00 ",箱,1,箱,,,フラン,,,,受注後1週間,,,,,,,,,,,,,
備鋳豆5-00,備鋳01-01,びちゅうさんぎょう,備鋳産業㈱,12,豆ケレン,最少ロット3箱　カゴケレンと合わせてもOK,5ミリ,,10.00 ,個,1,箱,500,個,,,,,受注後1.5週間,,,,,,,,,,,,,
備鋳豆7-00,備鋳01-01,びちゅうさんぎょう,備鋳産業㈱,12,豆ケレン,最少ロット3箱　カゴケレンと合わせてもOK,7ミり,,10.00 ,個,1,箱,500,個,,,,,受注後1.5週間,,,,,,,,,,,,,
備鋳豆8-00,備鋳01-01,びちゅうさんぎょう,備鋳産業㈱,12,豆ケレン,最少ロット3箱　カゴケレンと合わせてもOK,8ミり,,10.00 ,個,1,箱,500,個,,,,,受注後1.5週間,,,,,,,,,,,,,
備鋳豆9-00,備鋳01-01,びちゅうさんぎょう,備鋳産業㈱,12,豆ケレン,最少ロット3箱　カゴケレンと合わせてもOK,9ミリ,,10.00 ,個,1,箱,500,個,,,,,受注後1.5週間,,,,,,,,,,,,,
備鋳豆10-00,備鋳01-01,びちゅうさんぎょう,備鋳産業㈱,12,豆ケレン,最少ロット3箱　カゴケレンと合わせてもOK,10ミリ,,10.00 ,個,1,箱,500,個,,,,,受注後1.5週間,,,,,,,,,,,,,
備鋳豆11-00,備鋳01-01,びちゅうさんぎょう,備鋳産業㈱,12,豆ケレン,最少ロット3箱　カゴケレンと合わせてもOK,11ミリ,,10.00 ,個,1,箱,500,個,,,,,受注後1.5週間,,,,,,,,,,,,,
備鋳豆15-00,備鋳01-01,びちゅうさんぎょう,備鋳産業㈱,12,豆ケレン,最少ロット3箱　カゴケレンと合わせてもOK,15ミリ,,10.00 ,個,1,箱,500,個,,,,,受注後1.5週間,,,,,,,,,,,,,
備鋳豆18-00,備鋳01-01,びちゅうさんぎょう,備鋳産業㈱,12,豆ケレン,最少ロット3箱　カゴケレンと合わせてもOK,18ミリ,,10.00 ,個,1,箱,500,個,,,,,受注後1.5週間,,,,,,,,,,,,,
備鋳ま001-00,備鋳01-01,びちゅうさんぎょう,備鋳産業㈱,,マネワンタッチ,,,,105.00 ,個,1,箱,30,個,,,,,,,,,,,,,,,,,,
,備鋳01-01,びちゅうさんぎょう,備鋳産業㈱,,ヘラ　電気炉,,,,,,,,,,,,,,,,,,,,,,,,,,,
備鋳ふ001-00,備鋳01-01,びちゅうさんぎょう,備鋳産業㈱,,フレキサー,,ＢＭＦ　１００,,210.00 ,個,1,トレー,21,個,ＡＰＳ,,,,,,,,,,,,,,,,,
備鋳ふ002-00,備鋳01-01,びちゅうさんぎょう,備鋳産業㈱,,フレキサー,,ＢＳＥ　１００－８８,,218.00 ,個,1,トレー,21,個,ＡＰＳ,,,,,,,,,,,,,,,,,
備鋳ふ003-00,備鋳01-01,びちゅうさんぎょう,備鋳産業㈱,,フレキサー,,ＢＳＥ　８０－３３,,127.00 ,個,1,トレー,30,個,ＡＰＳ,,,,,,,,,,,,,,,,,
備鋳ふ004-00,備鋳01-01,びちゅうさんぎょう,備鋳産業㈱,,フレキサー,,ＢＳＥ　９０,,193.00 ,個,1,トレー,28,個,ＡＰＳ,,,,,,,,,,,,,,,,,
備鋳ふ005-00,備鋳01-01,びちゅうさんぎょう,備鋳産業㈱,,フレキサー,,ＢＳＥ　１００,,212.00 ,個,1,トレー,21,個,ＡＰＳ,,,,,,,,,,,,,,,,,
備鋳ふ006-00,備鋳01-01,びちゅうさんぎょう,備鋳産業㈱,,フレキサー,,ＢＳＥ　１２０,,293.00 ,個,1,トレー,16,個,ＡＰＳ,,,,,,,,,,,,,,,,,
備鋳ふ008-01,備鋳01-01,びちゅうさんぎょう,備鋳産業㈱,,フレキサー,,BSE60,,,,1,トレー,,,,,,,,,,,,,,,,,,,,
備鋳ふ008-100406,備鋳01-01,びちゅうさんぎょう,備鋳産業㈱,,フレキサー,,A-250,,290.00 ,KG,1,袋,25,KG,,2010/4/6,2005年頃と同じ,アルミが悪さをし砂の状態が悪い。アバタ欠陥の防止の為,,,,,,,,,,,,,,
備鋳ふ007-01,備鋳01-01,びちゅうさんぎょう,備鋳産業㈱,,フェロマンガン　3～10ミリ,,,,415.00 ,KG,1,袋,20,KG,,,,,,,,,,,,,,,,,,
備鋳し-150108,備鋳01-01,びちゅうさんぎょう,備鋳産業㈱,,バンドー　シンクロベルト,,540H150G,,"13,000.00 ",本,,本,,,フラン,,,,受注後1週間,,,,,,,,,,,,,
備鋳ぱ001-02,備鋳01-01,びちゅうさんぎょう,備鋳産業㈱,22,パラセット　,パラセット200,パートK-200,樹脂,"2,530.00 ",KG,1,缶,16,KG,ペプ作業場,,,,受注後1週間,,,,,,,,,,,,,
備鋳ぱ002-180301,備鋳01-01,びちゅうさんぎょう,備鋳産業㈱,22,パラセット　,パラセットM 3/1出荷分から,パートM,樹脂,508.00 ,KG,1,ドラム,180,KG,ペプ作業場,2018/1/26,005235,値上げ,受注後1週間,,,,,,,,,,,,,
備鋳ぱ003-110603,備鋳01-01,びちゅうさんぎょう,備鋳産業㈱,22,パラセット　,パラセットR,パートR　5400,樹脂,435.00 ,KG,1,ドラム,180,KG,ペプ作業場,2010/5/1,001095,原価低減（5％）協力により値下,受注後1週間,,,,,,,,,,,,,
備鋳ぱ004-01,備鋳01-01,びちゅうさんぎょう,備鋳産業㈱,,パーチン粉　（25kg入り）,,,,"2,300.00 ",袋,1,袋,,,,,,,,,,,,,,,,,,,,
備鋳の001-01,備鋳01-01,びちゅうさんぎょう,備鋳産業㈱,,濃度計　　APS,,,,"6,600.00 ",個,,,,,,,,,,,,,,,,,,,,,,
備鋳へ221005,備鋳01-01,びちゅうさんぎょう,備鋳産業㈱,10,ナイロンベントホール　白,"1箱注文は送料￥1,000　2箱以上注文は備鋳さん負担",20φ×0.4×7H,20φ×7H　メッシュ巾0.4 最小ロット 1箱＝500個,55.00 ,個,1,箱,500,個,APS,2022/10/5,No.008515,値上げ,約1週間,,,,,,,,,,,,,
備鋳け001-140819,備鋳01-01,びちゅうさんぎょう,備鋳産業㈱,12,特殊ケレン,,25Φx1x9x25H,最少ロット1箱（500個）,73.00 ,個,,個,,,,,,,受注後1.5週間,,,,,,,,,,,,,
備鋳て001-01,備鋳01-01,びちゅうさんぎょう,備鋳産業㈱,,テルル10AS　（１ＫＧ入り）,,,,"7,800.00 ",缶,1,缶,,,,,,,受注後2週間,,,,,,,,,,,,,
備鋳て001-120117,備鋳01-01,びちゅうさんぎょう,備鋳産業㈱,,テルル10AS　（１ＫＧ入り）,,,,"12,500.00 ",缶,1,缶,,,,,,,受注後2週間,,,,,,,,,,,,,
備鋳ち001-101215,備鋳01-01,びちゅうさんぎょう,備鋳産業㈱,,調整器　シグマW200-2S　CO2用,,,,"29,000.00 ",台,,台,,,会長,,,,,,,,,,,,,,,,,
備鋳ぶ001-180308,備鋳01-01,びちゅうさんぎょう,備鋳産業㈱,,超硬チップブレード（ミキサー用）,フラン　ミキサー用羽根,LAM-10L　品番970　P=1.5,,"4,400.00 ",本,50,本,,,砂処理,2018/3/8,No.005341,,,,,,,,,,,,,,,
備鋳中豆/水圧　12-131031,備鋳01-01,びちゅうさんぎょう,備鋳産業㈱,12,中豆ケレン（水圧）,,12ミリ,,15.00 ,個,1,箱,500,個,,,,,受注後1.5週間,,,,,,,,,,,,,
備鋳中豆/水圧　15-110613,備鋳01-01,びちゅうさんぎょう,備鋳産業㈱,12,中豆ケレン（水圧）,,15ミリ,,15.00 ,個,1,箱,500,個,,,,,受注後1.5週間,,,,,,,,,,,,,
備鋳中豆/水圧　18-140402,備鋳01-01,びちゅうさんぎょう,備鋳産業㈱,12,中豆ケレン（水圧）,,18ミリ,,20.00 ,個,1,箱,500,個,,,No.002846,,受注後1.5週間,,,,,,,,,,,,,
備鋳中豆15-00,備鋳01-01,びちゅうさんぎょう,備鋳産業㈱,12,中豆ケレン,,15ミリ,,13.00 ,個,1,箱,500,個,,,,,受注後1.5週間,,,,,,,,,,,,,
備鋳中豆15-01,備鋳01-01,びちゅうさんぎょう,備鋳産業㈱,12,中豆ケレン,,15ミリ,,10.00 ,個,1,箱,500,個,,,,,受注後1.5週間,,,,,,,,,,,,,
備鋳中豆16-01,備鋳01-01,びちゅうさんぎょう,備鋳産業㈱,12,中豆ケレン,,16ミリ,,10.00 ,個,1,箱,500,個,APS,,,,受注後1.5週間,,,,,,,,,,,,,
備鋳中豆18-140402,備鋳01-01,びちゅうさんぎょう,備鋳産業㈱,12,中豆ケレン,,18ミリ,,12.00 ,個,1,箱,500,個,,,No.002846,,受注後1.5週間,,,,,,,,,,,,,
備鋳中豆27-00,備鋳01-01,びちゅうさんぎょう,備鋳産業㈱,12,中豆ケレン,,27ミリ,,12.00 ,個,1,箱,500,個,,,,,受注後1.5週間,,,,,,,,,,,,,
備鋳中豆28-00,備鋳01-01,びちゅうさんぎょう,備鋳産業㈱,12,中豆ケレン,,28ミリ,,,個,1,箱,500,個,,,,,受注後1.5週間,,,,,,,,,,,,,
備鋳あ008-110824,備鋳01-01,びちゅうさんぎょう,備鋳産業㈱,,ダブルアクッション・ベントホール,,RC　φ20*10H　　※別途運賃　￥850,,980.00 ,個,1,袋,20,尾,,,,,,,,,,,,,,,,,,
備鋳せ001-200601,備鋳01-01,びちゅうさんぎょう,備鋳産業㈱,1/2,耐火モルタル　,20年6月1日納入分より,,30kg/袋,"1,065.00 ",袋,1,袋,,,電気炉,2020/4/16,NO.006764,値上げ,,,,,,,,,,,,,,
備鋳220201-12,備鋳01-01,びちゅうさんぎょう,備鋳産業㈱,,セパレーター,直送　,SX-55A,最少ロット2缶　メーカーより直送,995.00 ,L,1,缶,10,L,フランかAPS,2022/2/1,NO.007769,値上げ,受注後1週間,,,,,,,,,,,,,
備鋳す001-131125,備鋳01-01,びちゅうさんぎょう,備鋳産業㈱,,スーパー3000　SW,,,,195.00 ,KG,1,缶,25,KG,電気炉,2013/11/26,No.002655,会長指示,受注後1週間,,,,,,,,,,,,,
備鋳じ001-140709,備鋳01-01,びちゅうさんぎょう,備鋳産業㈱,,ジルコモードAA,,,,438.00 ,KG,1,缶,20,KG,フラン,,,,,,,,,,,,,,,,,
備鋳れ003-150318,備鋳01-01,びちゅうさんぎょう,備鋳産業㈱,,シャモット煉瓦 SK-34 半丁,半丁レンガ,　,,261.00 ,枚,,枚,,,保全,,,,,,,,,,,,,,,,,
備鋳じ002-01,備鋳01-01,びちゅうさんぎょう,備鋳産業㈱,,ジメチルホルムアミドDM,,15KG入り,,"11,830.00 ",缶,1,缶,,,フラン,,,,,,,,,,,,,,,,,
備鋳し002-00,備鋳01-01,びちゅうさんぎょう,備鋳産業㈱,,シアノンＳ,,,,"1,000.00 ",個,1,個,,,事務所,,,,受注後1.5週間,,,,,,,,,,,,,
備鋳さ001-01,備鋳01-01,びちゅうさんぎょう,備鋳産業㈱,,サンドバリア,,,,261.00 ,KG,1,缶,18,KG,APS,,,,,,,,,,,,,,,,,
備鋳が01-120725,備鋳01-01,びちゅうさんぎょう,備鋳産業㈱,,サラン紐   黄色,,8ミリ　50m/巻,フラン中子のガス抜き紐,"2,500.00 ",巻,,巻,,,フラン,2012/7/25,No.001978,,,,,,,,,,,,,,,
