河田朋也,2022/6/20,協和007-100422,協和01,協和機工株式会社,リタンローラー（肉厚）,2SGP*170*220*15　　Φ60　,24本,,,60,本,,,砂処理,,,,,,,,
河田朋也,2022/6/20,協和030-200511,協和01,協和機工株式会社,日工 MC600 Vキャリア　,665*φ48.6*260　　　　　既製品,4本,,,10,本,,,砂処理,,,,,,,,
河田朋也,2022/6/20,ミツヤ220620-01,ミツヤ01,ミツヤ株式会社,銅線用圧着丸形端子,R3.5-4　100個入,0,,,1,箱,,,仕上げ,,,,,,,,
河田朋也,2022/6/20,ミツヤ220620-02,ミツヤ01,ミツヤ株式会社,絶縁キャップ,TIC3.5-WHI　白　100個入,0,,,1,袋,,,仕上げ,,,,,,,,
河田朋也,2022/6/20,ミツヤ315,ミツヤ01,ミツヤ株式会社,防水ゴムコネクタボディ　（メス）,WA3429K,0,,,1,箱,5,個,仕上げ,,,,,,,,
河田朋也,2022/6/20,ミツヤ220215,ミツヤ01,ミツヤ株式会社,インシュロックタイ（黒）　100本入,TRCV-150W　耐候性タイプ,22本,6/24,,4,袋,,,事務所,,,,,,,,
河田朋也,2022/6/21,ミツヤ561,ミツヤ01,ミツヤ株式会社,3個口延長コード　3M,エスコ EA815GZ-3,0,,,1,巻,,,出荷検査場,,,,,,,,
河田朋也,2022/6/22,清田220622-01,清田01,清田鋳機株式会社,500kg 上注式ギヤー付取鍋,UPL-05,,,,1,個,,,電気炉,,,,,,,,
河田朋也,2022/6/22,清田220622-02,清田01,清田鋳機株式会社,250kg 上注式ギヤー付取鍋,UPL-02型,,,,1,個,,,電気炉,,,,,,,,
河田朋也,2022/6/22,　,清田01,清田鋳機株式会社,運送費,,,,,1,式,,,電気炉,,,,,,,,
河田朋也,2022/6/22,江口 220621-01,江口01,江口電機株式会社,SMC　小型減圧弁,ARX20-F01BG,,,,1,個,,,品管検査場,,,,,,,,
河田朋也,2022/6/22,江口 220621-02,江口01,江口電機株式会社,SMC　ワンタッチ継手,KQ2L04-01AS,,,,2,個,,,品管検査場,,,,,,,,
河田朋也,2022/6/23,　,ミツヤ01,ミツヤ株式会社,土のう袋,輸入品,,,,50,枚,,,,,,,,,,,
河田朋也,2022/6/23,　,ミツヤ01,ミツヤ株式会社,合羽,LL,,,,1,着,,,保全,,,,,,,,
河田朋也,2022/6/23,　,ミツヤ01,ミツヤ株式会社,合羽,L,,,,1,着,,,保全,,,,,,,,
河田朋也,2022/6/23,　,ミツヤ01,ミツヤ株式会社,アングル,6*50　5.5M,,,,5,本,,,,,,,,,,,
河田朋也,2022/6/23,　,ミツヤ01,ミツヤ株式会社,ヨドノ　車輪,WJB75,,,,4,個,,,,,,,,,,,
河田朋也,2022/6/23,　,ミツヤ01,ミツヤ株式会社,ヨドノ　車輪,WK75,,,,4,個,,,,,,,,,,,
河田朋也,2022/6/23,　,ミツヤ01,ミツヤ株式会社,鉄板　切板,3.2t　280*180,,,,8,枚,,,,,,,,,,,
河田朋也,2022/6/23,　,ミツヤ01,ミツヤ株式会社,メッキ　高ナット,Ｍ12*30,,,,3,個,,,,,,,,,,,
河田朋也,2022/6/23,　,ミツヤ01,ミツヤ株式会社,ステンレス　針金　1.6mm,#16　1kg,,,,1,巻,,,電気炉,,,,,,,,
河田朋也,2022/6/23,　,ミツヤ01,ミツヤ株式会社,多目的両面テープ　,NO.5320-50　50幅*15m,,,,1,巻,,,,,,,,,,,
河田朋也,2022/6/23,ミツヤ220621-01,ミツヤ01,ミツヤ株式会社,SUS304　2B　コの字曲げR8,6*100*740*100*3000,,,,3,枚,,,FBO,,,,,,,,
河田朋也,2022/6/27,更井-20220401-02,更井01,更井豊商店株式会社,切断砥石　スーパーリトル,180*2.5*22,,6/30,,4,箱,200,枚,西工場,,,,,,,,
河田朋也,2022/6/27,ミツヤ211110-01,ミツヤ01,ミツヤ株式会社,シュロホウキ,,0,,,2,本,,,APS,,,,,,,,
河田朋也,2022/6/27,ミツヤ830,ミツヤ01,ミツヤ株式会社,パワーガス　RZ-820BP Ⅱ,,,,,1,式,,,シェル工場,,,,,,,,
河田朋也,2022/6/27,ミツヤ829,ミツヤ01,ミツヤ株式会社,パワーガス　RZ-850,,1.5本,7/4,,10,本,,,シェル工場,,,,,,,,
河田朋也,2022/6/27,ミツヤ220623-01,ミツヤ01,ミツヤ株式会社,NTN　ベアリングユニット,UCF206D1,0,,,1,個,,,砂処理,,,,,,,,
河田朋也,2022/6/27,ミツヤ220623-02,ミツヤ01,ミツヤ株式会社,投光器　レフ球,RF500WH　110V500W,0,,,2,個,,,砂処理,,,,,,,,
河田朋也,2022/6/27,ミツヤ220623-03,ミツヤ01,ミツヤ株式会社,エスコ　ハンドマグネット,EA781BF-6,0,,,1,個,,,フラン,,,,,,,,
河田朋也,2022/6/27,ミツヤ220623-04,ミツヤ01,ミツヤ株式会社,OH工業　ソフトハンマー替頭　バラ商品,OH-50H,0,,,2,個,,,フラン,,,,,,,,
河田朋也,2022/6/27,ミツヤ220623-05,ミツヤ01,ミツヤ株式会社,TRUSCO　木柄ミニショベル,MS-815K　327-2737,0,,,2,丁,,,APS,,,,,,,,
河田朋也,2022/6/28,猪木220429-05,猪木01,猪木酸素玉島店有限会社,高純度アルゴン(7?),,1本,7/2,,1,本,,,指定場所,,,,,,,,
河田朋也,2022/6/28,中島商会220622-01,中島商会01,中島商会株式会社,ニッペ　ワンコートプライマー　,HKクリーム　,6缶,7/4,,15,缶,,,塗料指定倉庫,,,,,,,,
河田朋也,2022/6/28,中島商会220101-02,中島商会01,中島商会株式会社,ニッペ　PCFプライマー　黒,,1缶,7/4,1/7,3,缶,,,塗料指定倉庫,,,,,,,,
河田朋也,2022/6/28,中島商会220101-06,中島商会01,中島商会株式会社,関ぺ　KSシンナー　#200,,1缶,7/4,,2,缶,,,塗料指定倉庫,,,,,,,,
河田朋也,2022/6/28,友和220620-03,友和01-01,友和塗料株式会社,シャーシーブラック,トアラッカー #500,5缶,7/4,,15,缶,,,指定置場,,,,,,,,
河田朋也,2022/6/28,友和 220620-02,友和01-01,友和塗料株式会社,ラッカーシンナー,#200,10缶,7/4,,15,缶,,,指定置場,,,,,,,,
河田朋也,2022/6/28,友和と004-141113,友和01-01,友和塗料株式会社,ドライタックペーパー,#80,1箱,,,3,箱,,,西塗装場,,,,,,,,
河田朋也,2022/6/28,友和と005-141113,友和01-01,友和塗料株式会社,ドライタックペーパー,#100,1箱,,,3,箱,,,西塗装場,,,,,,,,
河田朋也,2022/6/28,友和ら003-110715,友和01-01,友和塗料株式会社,ラッカー下地プライマー錆,14L,1缶,7/4,,2,缶,,,指定置場,,,,,,,,
